INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFENSE_TYPE_ID,OFENSE_CATEGORY_ID,MJ_RELATION_TYPE,SIZE_QTY_LBS,SIZE_QTY_GRAMS,RECORD_CREATED_DATETIME,RECORD_UPDATED_DATETIME
2019171646,3/18/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,03,18,1736 N DOWNING ST                                 ,3148182,1696333,6,622,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,INDUSTRY,,,,
201917508,1/8/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,01,08,1798 W MISSISSIPPI AVE                            ,3138325,1678939,4,422,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,INDUSTRY,,,,
2019183340,3/22/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,03,23,2949 W ALAMEDA AVE                                ,3133738,1684368,4,411,2308,THEFT - FROM BLDG,Larceny,INDUSTRY,,,,
2019183742,3/23/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,03,24,1930 E 40TH AVE                                   ,3150712,1706726,2,211,5707,CRIMINAL TRESPASSING,All Other Crimes,INDUSTRY,,,,
2019188098,3/25/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,03,26,1930 E 40TH AVE                                   ,3150712,1706726,2,211,3572,DRUG - METHAMPETAMINE POSSESS,Drug Offenses,INDUSTRY,,,,
2019195497,3/28/2019 12:00:00 AM,3/28/2019 12:00:00 AM,2019,03,29,330 N FEDERAL BLVD                                ,3133715,1688115,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019197221,3/29/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,03,29,W EVANS AVE / S TEJON ST                          ,3137629,1672446,4,422,1210,ROBBERY - PURSE SNATCH W/FORCE,Robbery-Street-Res,NON-INDUSTRY,,,,
2019197221,3/29/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,03,29,W EVANS AVE / S TEJON ST                          ,3137629,1672446,4,422,1315,MENACING - FELONY W/WEAP,Agg ASLT-Firearm,NON-INDUSTRY,,,,
2019200835,3/31/2019 12:00:00 AM,3/31/2019 12:00:00 AM,2019,03,31,4620 N PEORIA ST                                  ,3183815,1709739,5,521,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,INDUSTRY,,,,
2019206099,4/2/2019 12:00:00 AM,4/2/2019 12:00:00 AM,2019,04,03,4615 E COLFAX AVE                                 ,3159365,1695079,2,222,2205,BURGLARY - BUSINESS NO FORCE,Burglary,INDUSTRY,,,,
2019207100,4/3/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,04,03,4228 N YORK ST                                    ,3152105,1707908,2,212,5707,CRIMINAL TRESPASSING,All Other Crimes,INDUSTRY,,,,
2019207100,4/3/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,04,03,4228 N YORK ST                                    ,3152105,1707908,2,212,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2019210209,4/4/2019 12:00:00 AM,4/4/2019 12:00:00 AM,2019,04,04,5141 N FRANKLIN ST                                ,3149177,1712959,1,112,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,INDUSTRY,,,,
2019210756,4/4/2019 12:00:00 AM,4/4/2019 12:00:00 AM,2019,04,05,695 N BRYANT ST                                   ,3135298,1690109,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019211830,10/17/2018 12:00:00 AM,4/4/2019 12:00:00 AM,2019,04,05,11101 E 51ST AVE                                  ,3180205,1713549,5,511,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2019216351,4/7/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,04,07,8151 E COLFAX AVE                                 ,3170674,1695109,2,223,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,INDUSTRY,,,,
2019225514,4/8/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,04,11,701 W MISSISSIPPI AVE                             ,3141832,1679130,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019225791,4/9/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,04,16,4414 N VINE ST                                    ,3151174,1708722,2,212,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,INDUSTRY,,,,
2019226043,4/11/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,04,11,1885 S QUEBEC WAY                                 ,3171366,1674454,3,322,1205,ROBBERY - STREET,Robbery-Street-Res,NON-INDUSTRY,,,,
2019228022,4/12/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,04,12,4620 N PEORIA ST                                  ,3183815,1709739,5,521,1313,ASSAULT - SIMPLE,Simple Assault,INDUSTRY,,,,
201922921,1/10/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,01,10,970 N LINCOLN ST                                  ,3144577,1691813,6,623,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,INDUSTRY,,,,
2019236116,4/16/2019 12:00:00 AM,4/16/2019 12:00:00 AM,2019,04,16,755 S FEDERAL BLVD                                ,3133515,1681258,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019242959,4/18/2019 12:00:00 AM,4/18/2019 12:00:00 AM,2019,04,18,1100 S KALAMATH ST                                ,3140699,1678946,4,422,2205,BURGLARY - BUSINESS NO FORCE,Burglary,INDUSTRY,,,,
2019246578,4/20/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,04,20,2949 W ALAMEDA AVE                                ,3133738,1684368,4,411,1316,THREATS TO INJURE,All Other Crimes,INDUSTRY,,,,
2019249898,4/22/2019 12:00:00 AM,4/22/2019 12:00:00 AM,2019,04,22,4750 N NOME ST                                    ,3182025,1710903,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019251557,4/22/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,04,22,403 16TH ST                                       ,3143515,1696108,6,611,5707,CRIMINAL TRESPASSING,All Other Crimes,INDUSTRY,,,,
2019252261,4/23/2019 12:00:00 AM,4/23/2019 12:00:00 AM,2019,04,23,4750 N NOME ST                                    ,3182025,1710903,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201925397,1/12/2019 12:00:00 AM,1/12/2019 12:00:00 AM,2019,01,12,1255 W VIRGINIA AVE                               ,3139724,1683088,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019254487,4/24/2019 12:00:00 AM,4/24/2019 12:00:00 AM,2019,04,24,5070 N OAKLAND ST                                 ,3182596,1713214,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019266753,4/15/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,04,29,330 E COLFAX AVE                                  ,3145483,1694804,6,623,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2019267127,4/22/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,04,29,8151 E COLFAX AVE                                 ,3170674,1695109,2,223,2308,THEFT - FROM BLDG,Larceny,INDUSTRY,,,,
2019276120,4/26/2019 12:00:00 AM,4/26/2019 12:00:00 AM,2019,05,03,260 N BROADWAY ST                                 ,3144270,1687727,3,311,5707,CRIMINAL TRESPASSING,All Other Crimes,INDUSTRY,,,,
2019289792,5/9/2019 12:00:00 AM,5/9/2019 12:00:00 AM,2019,05,09,4750 N NOME ST                                    ,3182025,1710903,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019292136,5/10/2019 12:00:00 AM,5/10/2019 12:00:00 AM,2019,05,10,1736 N DOWNING ST                                 ,3148182,1696333,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019300682,5/14/2019 12:00:00 AM,5/14/2019 12:00:00 AM,2019,05,14,1130 N YUMA ST                                    ,3136489,1692774,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019300751,5/14/2019 12:00:00 AM,5/14/2019 12:00:00 AM,2019,05,14,2209 W 32ND AVE                                   ,3136866,1702905,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019300755,5/14/2019 12:00:00 AM,5/14/2019 12:00:00 AM,2019,05,14,4401 N ZENOBIA ST                                 ,3125813,1708103,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019300776,5/14/2019 12:00:00 AM,5/14/2019 12:00:00 AM,2019,05,14,6666 E STAPLETON S DR                             ,3165464,1708753,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019301475,5/14/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,05,14,1736 N DOWNING ST                                 ,3148182,1696333,6,622,1316,THREATS TO INJURE,All Other Crimes,INDUSTRY,,,,
2019301706,5/14/2019 12:00:00 AM,5/14/2019 12:00:00 AM,2019,05,14,4837 N WASHINGTON ST                              ,3146510,1711040,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019305371,5/16/2019 12:00:00 AM,5/16/2019 12:00:00 AM,2019,05,16,4400 N GRAPE ST                                   ,3161828,1708842,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019305403,5/16/2019 12:00:00 AM,5/16/2019 12:00:00 AM,2019,05,16,135 S BROADWAY ST                                 ,3144052,1685399,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019305412,5/16/2019 12:00:00 AM,5/16/2019 12:00:00 AM,2019,05,16,2042 S BANNOCK ST                                 ,3143656,1672758,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019305423,5/16/2019 12:00:00 AM,5/16/2019 12:00:00 AM,2019,05,16,2645 S SANTA FE DR                                ,3141742,1668660,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019305480,5/14/2019 12:00:00 AM,5/16/2019 12:00:00 AM,2019,05,16,399 S HARRISON ST                                 ,3157075,1683778,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019306927,5/16/2019 12:00:00 AM,5/16/2019 12:00:00 AM,2019,05,16,3460 W 32ND AVE                                   ,3131090,1702734,1,113,2399,THEFT - BICYCLE,Larceny,INDUSTRY,,,,
2019310365,5/18/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,05,18,688 N BRYANT ST                                   ,3135476,1690167,1,122,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2019320658,5/22/2019 12:00:00 AM,5/23/2019 12:00:00 AM,2019,05,23,3814 WALNUT ST                                    ,3148592,1705976,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019322896,5/24/2019 12:00:00 AM,5/24/2019 12:00:00 AM,2019,05,24,3814 WALNUT ST                                    ,3148592,1705976,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019325732,5/24/2019 12:00:00 AM,5/25/2019 12:00:00 AM,2019,05,25,4655 E 46TH AVE                                   ,3159374,1709805,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201932859,1/15/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,01,15,970 N LINCOLN ST                                  ,3144577,1691813,6,623,1205,ROBBERY - STREET,Robbery-Street-Res,INDUSTRY,,,,
2019329631,5/27/2019 12:00:00 AM,5/27/2019 12:00:00 AM,2019,05,27,330 S DAYTON ST                                   ,3175842,1683494,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019330396,5/22/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,05,27,2262 S BROADWAY ST                                ,3144351,1671325,3,313,2303,THEFT - SHOPLIFT,Larceny,INDUSTRY,,,,
2019334141,5/28/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,05,29,3814 WALNUT ST                                    ,3148592,1705976,2,211,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2019334193,5/29/2019 12:00:00 AM,5/29/2019 12:00:00 AM,2019,05,29,5000 E 41ST AVE                                   ,3160362,1706982,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019335170,5/24/2019 12:00:00 AM,5/29/2019 12:00:00 AM,2019,05,29,225 N MARIPOSA ST                                 ,3139739,1687375,3,311,5707,CRIMINAL TRESPASSING,All Other Crimes,INDUSTRY,,,,
2019343513,6/2/2019 12:00:00 AM,6/2/2019 12:00:00 AM,2019,06,02,1444 WAZEE ST                                     ,3140151,1698379,6,612,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2019344471,6/2/2019 12:00:00 AM,6/2/2019 12:00:00 AM,2019,06,02,990 W 6TH AVE                                     ,3140766,1689518,3,311,1202,ROBBERY - BUSINESS,Robbery-Business,INDUSTRY,,,,
2019354872,6/6/2019 12:00:00 AM,6/7/2019 12:00:00 AM,2019,06,07,1798 W MISSISSIPPI AVE                            ,3138325,1678939,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019370892,6/14/2019 12:00:00 AM,6/14/2019 12:00:00 AM,2019,06,14,399 S HARRISON ST                                 ,3157075,1683778,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019370956,6/14/2019 12:00:00 AM,6/14/2019 12:00:00 AM,2019,06,14,1301 N MARION ST                                  ,3148501,1693749,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019373635,6/14/2019 12:00:00 AM,6/15/2019 12:00:00 AM,2019,06,15,5077 N COLORADO BLVD                              ,3156774,1712483,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
201937484,1/17/2019 12:00:00 AM,1/17/2019 12:00:00 AM,2019,01,17,990 W 6TH AVE                                     ,3140766,1689518,3,311,1316,THREATS TO INJURE,All Other Crimes,INDUSTRY,,,,
2019375690,6/16/2019 12:00:00 AM,6/16/2019 12:00:00 AM,2019,06,16,1100 N YUMA CT                                    ,3136556,1692610,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019379461,6/17/2019 12:00:00 AM,6/17/2019 12:00:00 AM,2019,06,17,260 N BROADWAY ST                                 ,3144270,1687727,3,311,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,NON-INDUSTRY,,,,
2019383741,6/3/2019 12:00:00 AM,6/5/2019 12:00:00 AM,2019,06,19,4902 E SMITH RD                                   ,3160325,1707718,2,221,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,NON-INDUSTRY,,,,
2019384493,6/20/2019 12:00:00 AM,6/20/2019 12:00:00 AM,2019,06,20,777 N UMATILLA ST                                 ,3137180,1690589,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019402407,6/27/2019 12:00:00 AM,6/27/2019 12:00:00 AM,2019,06,28,3857 N ELM ST                                     ,3160357,1706010,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019402612,6/28/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,06,28,219 N VALLEJO ST                                  ,3136853,1687733,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019403679,6/28/2019 12:00:00 AM,6/28/2019 12:00:00 AM,2019,06,28,2000 W 32ND AVE                                   ,3137394,1702777,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019403980,6/28/2019 12:00:00 AM,6/28/2019 12:00:00 AM,2019,06,28,7289 E HAMPDEN AVE                                ,3167907,1663479,3,323,1313,ASSAULT - SIMPLE,Simple Assault,INDUSTRY,,,,
201940566,1/11/2019 12:00:00 AM,1/11/2019 12:00:00 AM,2019,01,18,5200 E SMITH RD                                   ,3161542,1707255,2,221,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
20194113,1/2/2019 12:00:00 AM,1/2/2019 12:00:00 AM,2019,01,02,2748 W ALAMEDA AVE                                ,3134512,1684158,4,412,2303,THEFT - SHOPLIFT,Larceny,NON-INDUSTRY,,,,
2019411507,7/2/2019 12:00:00 AM,7/2/2019 12:00:00 AM,2019,07,02,120 S KALAMATH ST                                 ,3140719,1685494,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019411554,7/2/2019 12:00:00 AM,7/2/2019 12:00:00 AM,2019,07,02,2001 S BROADWAY ST                                ,3144120,1673026,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019411591,7/2/2019 12:00:00 AM,7/2/2019 12:00:00 AM,2019,07,02,1178 S KALAMATH ST                                ,3140643,1678536,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019419895,7/5/2019 12:00:00 AM,7/5/2019 12:00:00 AM,2019,07,05,11080 E 47TH AVE                                  ,3179949,1710405,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019425992,7/7/2019 12:00:00 AM,7/7/2019 12:00:00 AM,2019,07,08,5885 E EVANS AVE                                  ,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019426031,7/7/2019 12:00:00 AM,7/7/2019 12:00:00 AM,2019,07,08,2215 E MISSISSIPPI AVE                            ,3151570,1679096,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019426070,7/8/2019 12:00:00 AM,7/8/2019 12:00:00 AM,2019,07,08,3995 E 50TH AVE                                   ,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019426136,7/8/2019 12:00:00 AM,7/8/2019 12:00:00 AM,2019,07,08,2863 LARIMER ST                                   ,3145640,1702618,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019426145,7/8/2019 12:00:00 AM,7/8/2019 12:00:00 AM,2019,07,08,3801 N JASON ST                                   ,3140598,1705540,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019433232,7/10/2019 12:00:00 AM,7/10/2019 12:00:00 AM,2019,07,10,970 S ONEIDA ST                                   ,3166714,1679991,3,322,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,NON-INDUSTRY,,,,
2019436967,7/12/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,07,12,445 N FEDERAL BLVD                                ,3133474,1688828,4,411,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,INDUSTRY,,,,
2019441065,7/14/2019 12:00:00 AM,7/14/2019 12:00:00 AM,2019,07,14,2211 S JASON ST                                   ,3140833,1671632,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019442855,7/15/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,07,15,2949 W ALAMEDA AVE                                ,3133738,1684368,4,411,4803,POLICE - FALSE INFORMATION,All Other Crimes,NON-INDUSTRY,,,,
2019442855,7/15/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,07,15,2949 W ALAMEDA AVE                                ,3133738,1684368,4,411,3599,DRUG - PCS - OTHER DRUG,Drug Offenses,NON-INDUSTRY,,,,
2019447258,7/17/2019 12:00:00 AM,7/17/2019 12:00:00 AM,2019,07,17,777 N UMATILLA ST                                 ,3137180,1690589,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019447316,7/17/2019 12:00:00 AM,7/17/2019 12:00:00 AM,2019,07,17,1911 S BROADWAY ST                                ,3144086,1673620,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019447616,7/17/2019 12:00:00 AM,7/17/2019 12:00:00 AM,2019,07,17,777 N CANOSA CT                                   ,3134947,1690779,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019450150,7/18/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,07,18,830 N WYANDOT ST                                  ,3136846,1691184,1,123,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,NON-INDUSTRY,,,,
2019450150,7/18/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,07,18,830 N WYANDOT ST                                  ,3136846,1691184,1,123,6299,OTHER ENVIRONMENT/ANIMAL VIOL,All Other Crimes,NON-INDUSTRY,,,,
2019455256,7/25/2019 12:00:00 AM,7/25/2019 12:00:00 AM,2019,07,25,505 W 40TH AVE                                    ,3142219,1706451,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019459978,7/22/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,07,22,2001 S BROADWAY ST                                ,3144120,1673026,3,313,2308,THEFT - FROM BLDG,Larceny,INDUSTRY,,,,
2019463718,7/24/2019 12:00:00 AM,7/24/2019 12:00:00 AM,2019,07,24,4750 N NOME ST                                    ,3182025,1710903,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019466303,7/25/2019 12:00:00 AM,7/25/2019 12:00:00 AM,2019,07,25,120 S KALAMATH ST                                 ,3140719,1685494,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019466326,7/25/2019 12:00:00 AM,7/25/2019 12:00:00 AM,2019,07,25,4401 E 46TH AVE                                   ,3158434,1709764,2,221,5213,WEAPON- UNLAWFUL DISCHARGE OF,Weapons Offense,INDUSTRY,,,,
2019466326,7/25/2019 12:00:00 AM,7/25/2019 12:00:00 AM,2019,07,25,4401 E 46TH AVE                                   ,3158434,1709764,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019466536,7/25/2019 12:00:00 AM,7/25/2019 12:00:00 AM,2019,07,25,1355 N SANTA FE DR                                ,3140879,1693841,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019467336,7/25/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,07,25,4359 N CLAUDE CT                                  ,3151618,1708543,2,212,3563,DRUG - MARIJUANA CULTIVATION,Drug Offenses,INDUSTRY,,,,
2019473602,7/28/2019 12:00:00 AM,7/28/2019 12:00:00 AM,2019,07,28,2268 S DELAWARE ST                                ,3143012,1671321,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019487507,8/3/2019 12:00:00 AM,8/3/2019 12:00:00 AM,2019,08,03,2675 S SANTA FE DR                                ,3141308,1668710,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019487765,8/3/2019 12:00:00 AM,8/3/2019 12:00:00 AM,2019,08,03,4902 E SMITH RD                                   ,3160325,1707718,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019499545,8/7/2019 12:00:00 AM,1/1/1900 12:00:00 AM,2019,08,08,4935 N YORK ST                                    ,3151887,1711462,2,212,2399,THEFT - OTHER,Larceny,INDUSTRY,,,,
2019501090,8/8/2019 12:00:00 AM,8/8/2019 12:00:00 AM,2019,08,09,2211 S JASON ST                                   ,3140833,1671632,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019501300,8/9/2019 12:00:00 AM,8/9/2019 12:00:00 AM,2019,08,09,4750 N NOME ST                                    ,3182025,1710903,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019501347,8/9/2019 12:00:00 AM,8/9/2019 12:00:00 AM,2019,08,09,4902 E SMITH RD                                   ,3160325,1707718,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
2019501852,8/8/2019 12:00:00 AM,8/9/2019 12:00:00 AM,2019,08,09,1617 W 12TH AVE                                   ,3138204,1693133,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,INDUSTRY,,,,
